driver_id,driver_name,persona,earnings_tier,date,month,iso_week,day_of_week,gross_earnings,platform_fees,incentives,net_earnings,trips,active_hours,online_hours,acceptance_rate,cancellations,earnings_per_hour,earnings_per_trip,currency,is_rest_day,festival_window,note
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-08,2026-03,2026-W10,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-09,2026-03,2026-W11,Monday,70.53,14.11,5.02,61.44,8,11.8,15.7,0.75,0,5.21,7.68,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-10,2026-03,2026-W11,Tuesday,149.03,29.81,0.0,119.22,15,11.7,15.2,0.94,0,10.19,7.95,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-11,2026-03,2026-W11,Wednesday,149.96,29.99,9.06,129.03,19,8.5,9.3,0.8,0,15.18,6.79,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-12,2026-03,2026-W11,Thursday,133.01,26.6,0.0,106.41,9,9.6,11.4,0.78,2,11.08,11.82,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-13,2026-03,2026-W11,Friday,168.96,33.79,6.4,141.57,21,7.1,8.5,0.82,1,19.94,6.74,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-14,2026-03,2026-W11,Saturday,170.84,34.17,8.26,144.93,8,7.9,10.5,0.9,0,18.35,18.12,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-15,2026-03,2026-W11,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-16,2026-03,2026-W12,Monday,111.35,22.27,0.0,89.08,11,10.1,11.4,0.78,1,8.82,8.1,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-17,2026-03,2026-W12,Tuesday,129.58,25.92,0.0,103.66,21,8.3,9.4,0.81,2,12.49,4.94,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-18,2026-03,2026-W12,Wednesday,150.71,30.14,0.0,120.57,20,10.1,11.0,0.82,0,11.94,6.03,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-19,2026-03,2026-W12,Thursday,140.83,28.17,0.0,112.66,14,9.5,12.4,0.96,0,11.86,8.05,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-20,2026-03,2026-W12,Friday,171.49,34.3,0.0,137.19,19,8.1,9.1,0.89,3,16.94,7.22,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-21,2026-03,2026-W12,Saturday,170.99,34.2,0.0,136.79,15,9.5,11.6,0.95,0,14.4,9.12,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-22,2026-03,2026-W12,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-23,2026-03,2026-W13,Monday,119.83,23.97,6.41,102.27,18,8.9,11.2,0.88,2,11.49,5.68,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-24,2026-03,2026-W13,Tuesday,105.37,21.07,0.0,84.3,9,10.6,13.7,0.87,0,7.95,9.37,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-25,2026-03,2026-W13,Wednesday,128.44,25.69,10.49,113.24,10,11.9,13.1,0.77,0,9.52,11.32,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-26,2026-03,2026-W13,Thursday,154.5,30.9,0.0,123.6,15,8.9,10.5,0.81,0,13.89,8.24,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-27,2026-03,2026-W13,Friday,160.71,32.14,6.87,135.44,15,11.3,12.0,0.89,0,11.99,9.03,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-28,2026-03,2026-W13,Saturday,185.2,37.04,0.0,148.16,18,9.5,10.2,0.95,2,15.6,8.23,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-29,2026-03,2026-W13,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-30,2026-03,2026-W14,Monday,102.48,20.5,8.81,90.79,20,6.9,8.2,0.74,2,13.16,4.54,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-03-31,2026-03,2026-W14,Tuesday,135.37,27.07,0.0,108.3,8,11.0,13.8,0.82,0,9.85,13.54,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-01,2026-04,2026-W14,Wednesday,166.73,33.35,0.0,133.38,22,6.6,7.9,0.92,2,20.21,6.06,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-02,2026-04,2026-W14,Thursday,148.23,29.65,0.0,118.58,14,7.8,8.7,0.95,0,15.2,8.47,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-03,2026-04,2026-W14,Friday,187.48,37.5,0.0,149.98,11,8.0,10.4,0.9,0,18.75,13.63,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-04,2026-04,2026-W14,Saturday,158.72,31.74,0.0,126.98,9,10.4,12.2,0.82,3,12.21,14.11,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-05,2026-04,2026-W14,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-06,2026-04,2026-W15,Monday,99.03,19.81,3.91,83.13,17,11.7,15.0,0.85,0,7.11,4.89,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-07,2026-04,2026-W15,Tuesday,111.83,22.37,0.0,89.46,22,9.5,10.9,0.85,3,9.42,4.07,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-08,2026-04,2026-W15,Wednesday,88.77,17.75,7.28,78.3,19,8.6,10.4,0.81,3,9.1,4.12,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-09,2026-04,2026-W15,Thursday,172.77,34.55,12.17,150.39,16,8.6,9.2,0.86,0,17.49,9.4,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-10,2026-04,2026-W15,Friday,180.21,36.04,14.0,158.17,17,6.5,8.4,0.92,1,24.33,9.3,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-11,2026-04,2026-W15,Saturday,163.46,32.69,0.0,130.77,18,11.5,12.2,0.76,0,11.37,7.27,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-12,2026-04,2026-W15,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-13,2026-04,2026-W16,Monday,103.5,20.7,0.0,82.8,14,6.4,7.7,0.97,1,12.94,5.91,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-14,2026-04,2026-W16,Tuesday,121.82,24.36,0.0,97.46,15,9.0,9.7,0.85,3,10.83,6.5,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-15,2026-04,2026-W16,Wednesday,119.92,23.98,9.54,105.48,22,7.5,9.8,0.88,0,14.06,4.79,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-16,2026-04,2026-W16,Thursday,173.4,34.68,11.4,150.12,24,7.1,8.8,0.79,2,21.14,6.25,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-17,2026-04,2026-W16,Friday,195.51,39.1,0.0,156.41,20,7.5,8.7,0.75,3,20.85,7.82,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-18,2026-04,2026-W16,Saturday,207.29,41.46,0.0,165.83,16,8.8,11.0,0.91,1,18.84,10.36,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-19,2026-04,2026-W16,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-20,2026-04,2026-W17,Monday,95.05,19.01,6.66,82.7,17,11.3,13.4,0.78,1,7.32,4.86,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-21,2026-04,2026-W17,Tuesday,145.66,29.13,0.0,116.53,19,8.2,10.8,0.92,1,14.21,6.13,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-22,2026-04,2026-W17,Wednesday,155.74,31.15,0.0,124.59,15,7.8,9.5,0.88,0,15.97,8.31,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-23,2026-04,2026-W17,Thursday,132.63,26.53,0.0,106.1,20,11.5,14.3,0.73,3,9.23,5.3,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-24,2026-04,2026-W17,Friday,152.4,30.48,0.0,121.92,24,8.5,11.1,0.93,2,14.34,5.08,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-25,2026-04,2026-W17,Saturday,151.16,30.23,0.0,120.93,21,10.0,10.8,0.78,3,12.09,5.76,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-26,2026-04,2026-W17,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-27,2026-04,2026-W18,Monday,132.43,26.49,4.54,110.48,20,6.4,8.0,0.9,3,17.26,5.52,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-28,2026-04,2026-W18,Tuesday,116.74,23.35,9.76,103.15,18,10.7,12.7,0.75,2,9.64,5.73,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-29,2026-04,2026-W18,Wednesday,146.54,29.31,0.0,117.23,15,7.2,8.5,0.92,0,16.28,7.82,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-04-30,2026-04,2026-W18,Thursday,128.63,25.73,9.51,112.41,16,8.1,9.6,0.86,1,13.88,7.03,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-01,2026-05,2026-W18,Friday,195.49,39.1,11.28,167.67,14,6.4,8.4,0.89,0,26.2,11.98,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-02,2026-05,2026-W18,Saturday,82.3,16.46,0.0,65.84,15,8.1,9.9,0.93,2,8.13,4.39,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-03,2026-05,2026-W18,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-04,2026-05,2026-W19,Monday,125.85,25.17,0.0,100.68,12,11.5,13.8,0.85,2,8.75,8.39,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-05,2026-05,2026-W19,Tuesday,111.54,22.31,8.99,98.22,11,10.7,11.9,0.82,1,9.18,8.93,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-06,2026-05,2026-W19,Wednesday,148.44,29.69,0.0,118.75,12,11.4,13.3,0.81,3,10.42,9.9,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-07,2026-05,2026-W19,Thursday,175.36,35.07,8.26,148.55,18,8.0,8.8,0.84,2,18.57,8.25,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-08,2026-05,2026-W19,Friday,138.93,27.79,0.0,111.14,12,12.0,13.0,0.85,3,9.26,9.26,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-09,2026-05,2026-W19,Saturday,167.87,33.57,0.0,134.3,17,7.8,8.3,0.91,2,17.22,7.9,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-10,2026-05,2026-W19,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-11,2026-05,2026-W20,Monday,137.13,27.43,0.0,109.7,12,9.3,12.0,0.81,1,11.8,9.14,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-12,2026-05,2026-W20,Tuesday,133.21,26.64,0.0,106.57,10,8.8,9.7,0.73,2,12.11,10.66,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-13,2026-05,2026-W20,Wednesday,128.48,25.7,0.0,102.78,16,9.1,11.9,0.96,0,11.29,6.42,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-14,2026-05,2026-W20,Thursday,144.9,28.98,0.0,115.92,24,9.7,11.4,0.81,2,11.95,4.83,SGD,False,,
drv_nurul_sg_14,Nurul Aisyah,stabilizer,L,2026-05-15,2026-05,2026-W20,Friday,145.45,29.09,0.0,116.36,19,11.9,14.1,0.78,1,9.78,6.12,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-16,2024-11,2024-W46,Saturday,101.58,20.32,0.0,81.26,15,11.4,12.4,0.79,2,7.13,5.42,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-17,2024-11,2024-W46,Sunday,98.94,19.79,6.63,85.78,14,9.6,11.2,0.81,0,8.94,6.13,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-18,2024-11,2024-W47,Monday,97.76,19.55,0.0,78.21,18,7.6,8.6,0.95,2,10.29,4.34,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-19,2024-11,2024-W47,Tuesday,139.96,27.99,0.0,111.97,16,11.1,12.0,0.85,3,10.09,7.0,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-20,2024-11,2024-W47,Wednesday,118.93,23.79,8.09,103.23,12,8.0,9.5,0.84,3,12.9,8.6,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-21,2024-11,2024-W47,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-22,2024-11,2024-W47,Friday,185.38,37.08,12.71,161.01,19,11.6,14.4,0.82,2,13.88,8.47,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-23,2024-11,2024-W47,Saturday,157.5,31.5,0.0,126.0,8,9.8,12.1,0.87,2,12.86,15.75,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-24,2024-11,2024-W47,Sunday,140.67,28.13,0.0,112.54,23,8.6,11.4,0.8,3,13.09,4.89,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-25,2024-11,2024-W48,Monday,127.47,25.49,0.0,101.98,21,9.3,12.1,0.75,0,10.97,4.86,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-26,2024-11,2024-W48,Tuesday,148.31,29.66,0.0,118.65,13,10.1,13.0,0.96,0,11.75,9.13,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-27,2024-11,2024-W48,Wednesday,115.52,23.1,0.0,92.42,21,11.2,14.3,0.88,0,8.25,4.4,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-28,2024-11,2024-W48,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-29,2024-11,2024-W48,Friday,166.88,33.38,8.83,142.33,10,11.6,14.6,0.91,3,12.27,14.23,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-11-30,2024-11,2024-W48,Saturday,155.6,31.12,12.28,136.76,24,11.2,12.0,0.73,3,12.21,5.7,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-01,2024-12,2024-W48,Sunday,134.95,26.99,0.0,107.96,13,10.4,11.4,0.75,1,10.38,8.3,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-02,2024-12,2024-W49,Monday,123.14,24.63,8.1,106.61,21,9.2,9.7,0.87,1,11.59,5.08,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-03,2024-12,2024-W49,Tuesday,158.94,31.79,0.0,127.15,22,7.0,7.4,0.81,1,18.16,5.78,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-04,2024-12,2024-W49,Wednesday,101.04,20.21,0.0,80.83,15,10.1,12.2,0.76,1,8.0,5.39,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-05,2024-12,2024-W49,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-06,2024-12,2024-W49,Friday,203.34,40.67,0.0,162.67,16,7.9,10.5,0.95,1,20.59,10.17,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-07,2024-12,2024-W49,Saturday,214.69,42.94,15.78,187.53,23,11.8,12.7,0.75,0,15.89,8.15,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-08,2024-12,2024-W49,Sunday,96.92,19.38,7.31,84.85,15,9.1,11.6,0.78,1,9.32,5.66,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-09,2024-12,2024-W50,Monday,96.18,19.24,0.0,76.94,22,7.9,10.6,0.96,2,9.74,3.5,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-10,2024-12,2024-W50,Tuesday,154.24,30.85,0.0,123.39,14,7.8,9.1,0.84,3,15.82,8.81,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-11,2024-12,2024-W50,Wednesday,126.65,25.33,7.4,108.72,24,12.0,14.7,0.82,0,9.06,4.53,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-12,2024-12,2024-W50,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-13,2024-12,2024-W50,Friday,152.91,30.58,0.0,122.33,20,10.4,11.6,0.87,1,11.76,6.12,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-14,2024-12,2024-W50,Saturday,103.94,20.79,0.0,83.15,20,6.4,8.1,0.91,0,12.99,4.16,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-15,2024-12,2024-W50,Sunday,76.99,15.4,6.89,68.48,24,8.3,10.9,0.75,1,8.25,2.85,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-16,2024-12,2024-W51,Monday,97.18,19.44,7.34,85.08,23,10.1,11.1,0.81,2,8.42,3.7,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-17,2024-12,2024-W51,Tuesday,128.15,25.63,9.76,112.28,13,8.3,10.1,0.81,3,13.53,8.64,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-18,2024-12,2024-W51,Wednesday,166.32,33.26,0.0,133.06,21,6.8,7.6,0.75,2,19.57,6.34,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-19,2024-12,2024-W51,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-20,2024-12,2024-W51,Friday,176.94,35.39,0.0,141.55,23,10.4,12.4,0.92,3,13.61,6.15,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-21,2024-12,2024-W51,Saturday,179.23,35.85,0.0,143.38,20,10.5,12.5,0.83,3,13.66,7.17,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-22,2024-12,2024-W51,Sunday,181.72,36.34,0.0,145.38,20,9.4,11.8,0.85,3,15.47,7.27,SGD,False,Year-End Peak,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-23,2024-12,2024-W52,Monday,136.11,27.22,0.0,108.89,15,9.5,11.5,0.95,1,11.46,7.26,SGD,False,Year-End Peak,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-24,2024-12,2024-W52,Tuesday,134.67,26.93,0.0,107.74,20,9.7,13.1,0.86,1,11.11,5.39,SGD,False,Year-End Peak,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-25,2024-12,2024-W52,Wednesday,137.89,27.58,0.0,110.31,18,11.9,14.9,0.86,0,9.27,6.13,SGD,False,Year-End Peak,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-26,2024-12,2024-W52,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,Year-End Peak,rest_day
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-27,2024-12,2024-W52,Friday,225.86,45.17,0.0,180.69,16,10.9,13.3,0.72,0,16.58,11.29,SGD,False,Year-End Peak,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-28,2024-12,2024-W52,Saturday,108.4,21.68,0.0,86.72,13,8.2,10.7,0.93,0,10.58,6.67,SGD,False,Year-End Peak,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-29,2024-12,2024-W52,Sunday,164.6,32.92,0.0,131.68,13,11.4,12.4,0.8,3,11.55,10.13,SGD,False,Year-End Peak,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-30,2024-12,2025-W01,Monday,167.72,33.54,8.32,142.5,17,8.8,9.7,0.93,3,16.19,8.38,SGD,False,Year-End Peak,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2024-12-31,2024-12,2025-W01,Tuesday,76.31,15.26,0.0,61.05,22,10.8,13.3,0.83,2,5.65,2.77,SGD,False,Year-End Peak,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-01,2025-01,2025-W01,Wednesday,178.39,35.68,0.0,142.71,15,6.1,8.2,0.87,0,23.4,9.51,SGD,False,Year-End Peak,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-02,2025-01,2025-W01,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,Year-End Peak,rest_day
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-03,2025-01,2025-W01,Friday,136.58,27.32,9.57,118.83,10,6.8,7.3,0.85,3,17.48,11.88,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-04,2025-01,2025-W01,Saturday,176.81,35.36,0.0,141.45,8,6.3,8.0,0.75,3,22.45,17.68,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-05,2025-01,2025-W01,Sunday,177.97,35.59,0.0,142.38,16,8.6,9.5,0.85,1,16.56,8.9,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-06,2025-01,2025-W02,Monday,119.73,23.95,0.0,95.78,22,8.4,9.5,0.91,2,11.4,4.35,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-07,2025-01,2025-W02,Tuesday,153.77,30.75,6.64,129.66,17,6.5,6.9,0.73,2,19.95,7.63,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-08,2025-01,2025-W02,Wednesday,155.27,31.05,0.0,124.22,22,6.9,7.3,0.85,1,18.0,5.65,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-09,2025-01,2025-W02,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-10,2025-01,2025-W02,Friday,174.74,34.95,0.0,139.79,10,8.5,11.1,0.79,3,16.45,13.98,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-11,2025-01,2025-W02,Saturday,177.64,35.53,0.0,142.11,10,9.4,12.3,0.81,3,15.12,14.21,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-12,2025-01,2025-W02,Sunday,175.58,35.12,0.0,140.46,24,6.1,6.5,0.94,1,23.03,5.85,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-13,2025-01,2025-W03,Monday,143.38,28.68,0.0,114.7,22,9.7,10.9,0.96,0,11.82,5.21,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-14,2025-01,2025-W03,Tuesday,151.08,30.22,0.0,120.86,18,7.7,8.7,0.94,2,15.7,6.71,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-15,2025-01,2025-W03,Wednesday,150.29,30.06,0.0,120.23,11,12.0,16.1,0.91,3,10.02,10.93,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-16,2025-01,2025-W03,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-17,2025-01,2025-W03,Friday,205.04,41.01,9.87,173.9,23,9.3,11.1,0.86,1,18.7,7.56,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-18,2025-01,2025-W03,Saturday,143.48,28.7,0.0,114.78,14,6.3,7.3,0.91,0,18.22,8.2,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-19,2025-01,2025-W03,Sunday,144.98,29.0,6.03,122.01,10,9.6,10.5,0.82,2,12.71,12.2,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-20,2025-01,2025-W04,Monday,124.19,24.84,0.0,99.35,23,7.9,10.1,0.94,3,12.58,4.32,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-21,2025-01,2025-W04,Tuesday,150.64,30.13,9.06,129.57,21,6.3,7.3,0.74,0,20.57,6.17,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-22,2025-01,2025-W04,Wednesday,112.06,22.41,5.28,94.93,22,11.4,13.6,0.79,2,8.33,4.32,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-23,2025-01,2025-W04,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-24,2025-01,2025-W04,Friday,166.68,33.34,9.62,142.96,15,8.5,9.1,0.78,3,16.82,9.53,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-25,2025-01,2025-W04,Saturday,197.58,39.52,0.0,158.06,13,6.6,7.3,0.78,1,23.95,12.16,SGD,False,,
drv_daniel_sg_15,Daniel Goh,firefighter,L,2025-01-26,2025-01,2025-W04,Sunday,183.0,36.6,0.0,146.4,23,6.4,8.6,0.92,3,22.88,6.37,SGD,False,,
